country_code,country_display,gho_code,gho_display,region_code,region_display,sex_code,sex_display,world_bank_income_group_display,world_bank_income_group_group_code
DMA,Dominica,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
DMA,Dominica,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
DMA,Dominica,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
DMA,Dominica,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
DMA,Dominica,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
DMA,Dominica,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
DOM,Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
DOM,Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
DOM,Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
DOM,Dominican Republic,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
DOM,Dominican Republic,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
DOM,Dominican Republic,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
DOM,Dominican Republic,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
ECU,Ecuador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
ECU,Ecuador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
ECU,Ecuador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
ECU,Ecuador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
ECU,Ecuador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
ECU,Ecuador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
ECU,Ecuador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
ECU,Ecuador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
EGY,Egypt,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
EGY,Egypt,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
EGY,Egypt,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
EGY,Egypt,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
EGY,Egypt,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
EGY,Egypt,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
EGY,Egypt,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
SLV,El Salvador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
SLV,El Salvador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
SLV,El Salvador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
SLV,El Salvador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
SLV,El Salvador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
SLV,El Salvador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Lower_middle_income,WB_LMI
SLV,El Salvador,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Lower_middle_income,WB_LMI
GNQ,Equatorial Guinea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
GNQ,Equatorial Guinea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
GNQ,Equatorial Guinea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
GNQ,Equatorial Guinea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
GNQ,Equatorial Guinea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
GNQ,Equatorial Guinea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
GNQ,Equatorial Guinea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,High_income,WB_HI
GNQ,Equatorial Guinea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,High_income,WB_HI
ERI,Eritrea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
ERI,Eritrea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
ERI,Eritrea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
ERI,Eritrea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
ERI,Eritrea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
ERI,Eritrea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
ERI,Eritrea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
ERI,Eritrea,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
EST,Estonia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
EST,Estonia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
EST,Estonia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
EST,Estonia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
EST,Estonia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
EST,Estonia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
EST,Estonia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
EST,Estonia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
EST,Estonia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
EST,Estonia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
EST,Estonia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
EST,Estonia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
EST,Estonia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
EST,Estonia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
EST,Estonia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
ETH,Ethiopia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
ETH,Ethiopia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
ETH,Ethiopia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
ETH,Ethiopia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
ETH,Ethiopia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
ETH,Ethiopia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
ETH,Ethiopia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
ETH,Ethiopia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
FJI,Fiji,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
FJI,Fiji,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
FJI,Fiji,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
FJI,Fiji,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
FJI,Fiji,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
FJI,Fiji,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
FJI,Fiji,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,Upper_middle_income,WB_UMI
FJI,Fiji,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,Upper_middle_income,WB_UMI
FIN,Finland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
FIN,Finland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
FIN,Finland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
FIN,Finland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
FIN,Finland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
FIN,Finland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
FIN,Finland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
FIN,Finland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
FIN,Finland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
FIN,Finland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
FIN,Finland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
FIN,Finland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
FIN,Finland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
FIN,Finland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
FIN,Finland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
FRA,France,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
FRA,France,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
FRA,France,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
FRA,France,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
FRA,France,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
FRA,France,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
FRA,France,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
FRA,France,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
FRA,France,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
FRA,France,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
FRA,France,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
FRA,France,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
FRA,France,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
FRA,France,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
FRA,France,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
GAB,Gabon,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
GAB,Gabon,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
GAB,Gabon,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
GAB,Gabon,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
GAB,Gabon,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
GAB,Gabon,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
GAB,Gabon,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
GAB,Gabon,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
GMB,Gambia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
GMB,Gambia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
GMB,Gambia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
GMB,Gambia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
GMB,Gambia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
GMB,Gambia,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
GMB,Gambia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
GMB,Gambia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
GMB,Gambia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
GMB,Gambia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
GMB,Gambia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
GMB,Gambia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
GMB,Gambia,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
